SL,Smiles,Ratio_1,Ratio_2,Er,Tg
728,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'CCc1cc(C)c(N)c(CC)c1N']",0.5,0.5,11.862161,72.33057
729,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,24.81687,101.131424
730,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,36.901672,140.32635
731,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,91.64041,305.99826
732,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,89.451035,317.83594
733,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'NCCCOCCOCCCN']",0.4,0.6,10.230525,45.441452
734,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'NCCNCCN']",0.1,0.9,99.06463,179.44702
735,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.4,0.6,24.398182,76.70515
736,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'NCCOCCOCCN']",0.3,0.7,20.419914,46.657127
737,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'NCc1cccc(CN)c1']",0.3,0.7,28.647535,115.33519
738,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'Nc1cccc(N)c1']",0.6,0.4,23.474245,89.47676
739,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.3,0.7,30.581512,105.58227
740,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.6,0.4,42.03783,210.3866
741,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.1,0.9,37.505295,210.2404
742,"['CC(C)(c2ccc(OCCOCCOCCOC1CO1)cc2)c4ccc(OCCOCCOCCC3CO3)cc4', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.6,0.4,39.890602,202.17514
743,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(C)(C)N']",0.1,0.9,49.670815,169.80643
744,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(CN)CCCN']",0.1,0.9,26.163902,68.40287
745,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,13.490765,48.998985
746,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.6,0.4,9.411123,38.13179
747,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,12.593127,29.907578
748,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,84.6662,293.80695
749,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,31.611141,198.82489
750,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CC1(C)CC(N)CC(C)(CN)C1']",0.3,0.7,14.889544,60.361565
751,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,32.45317,61.647842
752,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,34.8627,60.923897
753,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCCCCCCCCCCCCCCN']",0.1,0.9,17.164974,95.21089
754,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCCCCCCCCCCCN']",0.1,0.9,15.663116,82.46862
755,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCCCCCCCCCN']",0.1,0.9,13.450976,59.95333
756,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCCCCCCCCN']",0.1,0.9,11.781849,48.867577
757,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'CCc1cc(C)c(N)c(CC)c1N']",0.4,0.6,12.135099,86.18027
758,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,25.071865,102.941826
759,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,37.13674,141.49321
760,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,91.85811,306.43994
761,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,89.660095,318.2461
762,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'NCCCOCCOCCCN']",0.4,0.6,13.376247,55.278194
763,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'NCCNCCN']",0.1,0.9,100.78157,179.16568
764,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.4,0.6,23.543465,77.36536
765,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'NCCOCCOCCN']",0.3,0.7,21.43462,54.116516
766,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'NCc1cccc(CN)c1']",0.3,0.7,22.967268,102.63559
767,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc1cccc(N)c1']",0.5,0.5,22.576635,110.10752
768,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.5,0.5,29.641499,157.31367
769,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.5,0.5,34.093555,266.6969
770,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.1,0.9,38.71305,216.07135
771,"['CC(C)(c2ccc(OCCOCCOCCOCC1CO1)cc2)c4ccc(OCCOCCOCCOCC3CO3)cc4', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.5,0.5,33.992172,229.3159
772,"['CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5OCN(c4ccccc4)Cc5c6', 'CC(C)(COCC1CO1)COCC2CO2']",0.5,0.5,110.122635,132.86612
773,['CC(C)(c3ccc2OCN(c1ccccc1)Cc2c3)c6ccc5OCN(c4ccccc4)Cc5c6'],0.1,0.9,109.235306,773.7134
774,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(C)(C)N']",0.1,0.9,41.91828,174.01906
775,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(CN)CCCN']",0.1,0.9,28.725122,76.49869
776,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,13.067784,47.011513
777,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.6,0.4,9.033394,38.118538
778,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,12.834167,27.30861
779,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,83.585175,288.28497
780,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,30.856775,187.06616
781,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CC1(C)CC(N)CC(C)(CN)C1']",0.6,0.4,18.380932,47.10562
782,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.6,0.4,39.773148,76.83487
783,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.6,0.4,46.259216,70.94706
784,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCCCCCCCCCCCCCCN']",0.1,0.9,16.823729,96.23381
785,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCCCCCCCCCCCN']",0.6,0.4,15.063034,57.554886
786,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCCCCCCCCCN']",0.6,0.4,13.425564,57.122986
787,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCCCCCCCCN']",0.6,0.4,14.282421,60.742958
788,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'CCc1cc(C)c(N)c(CC)c1N']",0.4,0.6,13.186693,102.12389
789,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,23.215775,95.4232
790,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,36.179268,136.30844
791,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,90.90442,301.1183
792,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,88.45112,311.56946
793,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'NCCCOCCOCCCN']",0.6,0.4,117.33871,112.05944
794,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'NCCNCCN']",0.1,0.9,85.21825,173.71947
795,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.1,0.9,21.282442,123.10838
796,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'NCCOCCOCCN']",0.6,0.4,107.195946,136.42207
797,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'NCc1cccc(CN)c1']",0.6,0.4,47.610374,52.933807
798,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'Nc1cccc(N)c1']",0.4,0.6,28.841358,95.04265
799,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'Nc2ccc(Cc1ccc(N)cc1)cc2']",0.1,0.9,18.979061,76.37584
800,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2']",0.6,0.4,29.745136,144.54475
801,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'Nc2ccc(SSc1ccc(N)cc1)cc2']",0.1,0.9,35.25336,217.74304
802,"['CC(C)(c4ccc(OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)cc4)c6ccc(OCC5CO5)cc6', 'Nc2cccc(S(=O)(=O)c1cccc(N)c1)c2']",0.1,0.9,29.864174,175.48892
803,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(C)(C)N']",0.1,0.9,52.145966,181.88104
804,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(CN)CCCN']",0.4,0.6,29.625957,57.453255
805,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N']",0.1,0.9,13.679112,48.583935
806,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)N']",0.4,0.6,23.530123,44.900467
807,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,13.792461,28.404453
808,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,84.462296,288.77942
809,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N']",0.1,0.9,32.165764,194.67488
810,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CC1(C)CC(N)CC(C)(CN)C1']",0.4,0.6,19.947685,20.117224
811,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,32.86709,59.57395
812,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N']",0.1,0.9,33.99462,58.48015
813,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCCCCCCCCCCCCCCN']",0.3,0.7,18.170614,80.32042
814,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCCCCCCCCCCCN']",0.5,0.5,17.32697,50.949703
815,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCCCCCCCCCN']",0.5,0.5,16.549877,44.720367
816,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCCCCCCCCN']",0.5,0.5,17.40196,41.2871
817,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'CCc1cc(C)c(N)c(CC)c1N']",0.4,0.6,32.822372,24.106388
818,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCN']",0.1,0.9,23.914171,101.5291
819,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)N']",0.1,0.9,37.435085,142.68575
820,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,91.74423,302.8437
821,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N']",0.1,0.9,89.30591,313.1615
822,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'NCCCOCCOCCCN']",0.3,0.7,43.34175,80.68602
823,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'NCCNCCN']",0.1,0.9,95.04245,196.54285
824,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN']",0.1,0.9,20.776327,106.40488
825,"['CC(C/C=C\\CC(=O)OCC(O)COc3ccc(C(C)(C)c2ccc(OCC1CO1)cc2)cc3)C(=O)OCC(O)COc6ccc(C(C)(C)c5ccc(OCC4CO4)cc5)cc6', 'NCCOCCOCCN']",0.3,0.7,45.693596,87.51642
